AccidentId	RoadType	RoadNumber	RoadSecNumber	RoadLetter	Circulation	LaneNumber	SpecialLane	Slope	RoadMarkerId	RoadMarkerDistance	Layout	StripWidth	LaneWidth	SurfaceCondition	Infrastructure	Localization	SchoolNear
201800047247	National	193			DividedHighway	4	0	Flat	141	648	Straight			Normal	Unknown	Shoulder	00
201800047248	Communal				TwoWay	2	SeparatedBike	Flat			Straight			Normal	Unknown	Shoulder	00
201800047249	National	193			DividedHighway	4	0	Uphill	148	627	Straight			Normal	Unknown	Shoulder	00
201800047250	National	193			TwoWay	4	0	Flat	147	103	Straight			Normal	Unknown	Shoulder	00
201800047251	National	193			DividedHighway	2	0	Flat	146	697	Straight			Normal	Unknown	Shoulder	00
201800047252	National	193			OneWay	2	0	Uphill	147	582	Straight			Normal	Tunnel	Shoulder	00
201800047253	National	193			OneWay	2	0	Flat	149	926	LeftCurve			Normal	Intersection	Shoulder	00
201800047254	Departamental	464			TwoWay	0	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047255	National	193			DividedHighway	4	0	Flat	142	983	Straight			Normal	Unknown	Lane	00
201800047256	Communal				TwoWay	1	0	Uphill	1		RightCurve			Normal	Unknown	Shoulder	00
201800047257	Departamental	231			TwoWay	2	0	Uphill	0	234	Straight			Normal	Unknown	Shoulder	00
201800047258	National	193			OneWay	4	0	Flat	143	963	Straight			Normal	Unknown	Shoulder	00
201800047259	National	193			TwoWay	4	0	Flat	149	576	Straight			Normal	Unknown	Shoulder	00
201800047260	Communal				TwoWay	2	0	Uphill			RightCurve			Normal	Unknown	Shoulder	00
201800047261	PublicParking				Unknown	0	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047262	National	193			OneWay	4	0	Flat	148	679	Straight			Normal	Unknown	Shoulder	00
201800047263	Communal				OneWay	1	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047264	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047265	Departamental	81			TwoWay	2	0	Uphill	237	895	RightCurve			Wet	Unknown	Shoulder	00
201800047266	National	193			TwoWay	4	0	Flat	149	3816	Straight			Normal	Bridge	Shoulder	00
201800047267	National	193			OneWay	2	0	Flat	147	233	Straight			Normal	Unknown	Shoulder	00
201800047268	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Shoulder	00
201800047269	Departamental	81			TwoWay	2	0	Uphill	235	556	S-Shape			Normal	Unknown	Shoulder	00
201800047270	Communal				OneWay	1	0	Uphill			Straight			Normal	Unknown	Shoulder	00
201800047271	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047272	Communal				OneWay	1	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047273	Communal				TwoWay	2	0	BottomHill	1	0	Straight			Normal	Unknown	Shoulder	00
201800047274	Communal				TwoWay	2	0	Flat	1	0	Straight			Normal	Unknown	Shoulder	00
201800047275	National	193			DividedHighway	4	0	Flat	147	923	Straight			Normal	Unknown	Shoulder	00
201800047276	Other				DividedHighway	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047277	Departamental	81			TwoWay	2	0	Uphill	236	888	RightCurve			Wet	Unknown	Shoulder	00
201800047278	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Shoulder	00
201800047279	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047280	National	193			TwoWay	4	0	Uphill	146	877	Straight			Wet	Unknown	Shoulder	00
201800047281	Departamental	464			TwoWay	2	0	Uphill	1	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800047282	National	193			TwoWay	4	0	Uphill	143	373	Straight			Normal	Tunnel	Shoulder	00
201800047283	Communal				TwoWay	4	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047284	Communal				TwoWay	3	0	Flat			Straight			Normal	Intersection	Shoulder	00
201800047285	PublicParking				Unknown	0	0	Flat	1	0	Straight			Normal	Unknown	Shoulder	00
201800047286	National	193			TwoWay	2	0	BottomHill	149	3416	Straight			Wet	Tunnel	Shoulder	00
201800047287	National	193			OneWay	4	0	Uphill	147	693	Straight			Normal	Unknown	Shoulder	00
201800047288	National	193			OneWay	2	0	Flat	140	672	LeftCurve			Normal	Unknown	Shoulder	00
201800047289	National	193			OneWay	3	0	Flat	147	673	Straight			Normal	Unknown	Shoulder	00
201800047290	Departamental	264			Unknown	2	0	Flat	0	257	Straight			Normal	Unknown	Shoulder	00
201800047291	Communal				TwoWay	2	0	Flat			Straight			Normal	Intersection	Shoulder	00
201800047292	Departamental	464			TwoWay	2	0	Flat	0		Straight			Normal	Unknown	Shoulder	00
201800047293	National	193			TwoWay	5	0	Uphill	148	977	Straight			Wet	Unknown	Shoulder	00
201800047294	National	193			TwoWay	2	0	Flat	149	3116	Straight			Normal	Tunnel	Shoulder	00
201800047295	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047296	Communal				TwoWay	2	0	Uphill	1	0	Straight			Normal	Unknown	Shoulder	00
201800047297	Departamental	80			TwoWay	2	0	Uphill	0	820	LeftCurve			Normal	Unknown	Shoulder	00
201800047298	National	193			TwoWay	4	0	Uphill	145	540	Straight			Normal	Bridge	Shoulder	00
201800047299	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	EmergencyShoulder	00
201800047300	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Lane	00
201800047301	National	193			DividedHighway	4	0	Flat	147	632	Straight			Wet	Unknown	Shoulder	00
201800047302	Communal				TwoWay	1	0	Uphill			LeftCurve			Normal	Unknown	Shoulder	00
201800047303	National	193			DividedHighway	4	0	Flat	146	517	Straight			Wet	Unknown	Shoulder	00
201800047304	Communal				TwoWay	2	0	Flat			Straight			Wet	Unknown	Shoulder	00
201800047305	Departamental	15			DividedHighway	2	0	Flat	0	1	Straight	18	110	Wet	Intersection	Sidewalk	99
201800047306	Communal	0			TwoWay	2	0	Flat			Straight	0	56	Wet	Unknown	Lane	99
201800047307	Communal	0			TwoWay	1	0	Flat			Straight	35	115	Normal	Intersection	Lane	99
201800047308	Departamental	0			OneWay	3	Reserved	Flat	0	1	Straight	33	140	Normal	Unknown	Lane	99
201800047309	Communal	0			TwoWay	3	Bike	Flat	0	1	Straight	18	0	Normal	Unknown	Lane	99
201800047310	Communal	0			TwoWay	2	0	Uphill	0	1	LeftCurve	0	39	Wet	Unknown	Unknown	00
201800047311	Communal	0			VariableWayNumber	1	0	Flat	0	1	Straight	0	30	Normal	Intersection	Lane	99
201800047312	Communal	0			TwoWay	4	0	Flat			Straight	0	125	Normal	Unknown	Lane	99
201800047313	Communal	0			OneWay	2	0	Flat			LeftCurve	0	120	Normal	Unknown	Lane	99
201800047314	Communal	0			OneWay	1	0	Flat	0	1	Straight	0	0	Normal	Unknown	Unknown	99
201800047315	Communal	0			OneWay	2	0	Flat			Straight	0	120	Normal	Unknown	Lane	99
201800047316	Communal	0			OneWay	4	Reserved	Flat			Straight	0	125	Normal	Unknown	Lane	00
201800047317	Communal	0			TwoWay	5	0	Flat			Straight	0	0	Normal	Intersection	Lane	00
201800047318	Communal	0			TwoWay	6	Reserved	Flat	0	1	Straight	0	0	Normal	Bridge	Lane	99
201800047319	Communal	0			TwoWay	2	0	Flat			Straight	0	70	Normal	Unknown	Lane	99
201800047320	Communal	0			DividedHighway	2	Reserved	Flat			Straight	11	30	Normal	Unknown	Sidewalk	00
201800047321	Communal				TwoWay	2	0	Uphill			LeftCurve	52	42	Normal	Unknown	Lane	99
201800047322	Communal	0			OneWay	2	0	Uphill	0	1	Straight	0	0	Wet	Tunnel	Lane	99
201800047323	Communal	0			DividedHighway	2	0	Flat	0	100	Straight	0	0	Wet	Interchange	Unknown	03
201800047324	Communal				TwoWay	2	0	Flat	0	0	Unknown	0	101	Wet	Unknown	Lane	99
201800047325	Communal	0			TwoWay	2	SeparatedBike	Flat			Straight	0	70	Wet	Unknown	Lane	99
201800047326	Communal	0			Unknown	2	SeparatedBike	Uphill			Straight	0	80	Normal	Unknown	BikeLane	99
201800047327	Communal	0			DividedHighway	2	0	Uphill			LeftCurve	20	85	Wet	Unknown	Lane	00
201800047328	Communal	0			TwoWay	4	0	Flat			Straight	226	136	Normal	Unknown	Lane	99
201800047329	Communal	0			OneWay	1	0	Flat			Straight	0	0	Normal	Unknown	BikeLane	99
201800047330	Communal	0			DividedHighway	2	0	Flat	0	1	Straight	15	51	Normal	Unknown	Lane	00
201800047331	Communal	0			OneWay	1	0	TopHill	0	1	Straight	0	0	Normal	Unknown	Lane	99
201800047332	Communal	0			TwoWay	2	0	Flat	0	1	Straight	0	60	Wet	Unknown	Sidewalk	99
201800047333	Communal	0			TwoWay	2	0	Flat			RightCurve	0	60	Wet	Unknown	Lane	99
201800047334	Communal	0			OneWay	0	0	Flat	0	1	Straight	0	0	Normal	Unknown	Lane	99
201800047335	Communal	0			VariableWayNumber	0	0	Uphill	0	1	RightCurve	30	55	Wet	Intersection	Lane	99
201800047336	Communal	0			OneWay	1	0	Flat			LeftCurve	40	25	Wet	Unknown	Sidewalk	00
201800047337	Communal	0			TwoWay	4	Reserved	Flat			Straight	0	141	Wet	Unknown	Lane	99
201800047338	Communal	0			OneWay	1	Bike	Flat			Straight	0	31	Wet	Unknown	Lane	99
201800047339	Communal	0			TwoWay	1	0	Flat			Straight	0	50	Wet	Unknown	Lane	99
201800047340	Communal	0			DividedHighway	4	0	Uphill	0	1	Straight	0	0	Normal	Unknown	Lane	00
201800047341	Communal	0			TwoWay	2	0	Flat	0	1	Straight	0	41	Wet	Unknown	Lane	99
201800047342	Communal	0			TwoWay	3	0	BottomHill			Straight	47	45	Wet	Unknown	Lane	99
201800047343	Communal				TwoWay	2	Bike	Flat			Straight	0	97	Normal	Unknown	Lane	00
201800047344	Communal	0			TwoWay	2	0	Uphill			Straight	0	58	Normal	Unknown	Lane	99
201800047345	Communal	0			DividedHighway	1	0	Flat			Straight	52	40	Wet	Unknown	Lane	99
201800047346	Communal	0			TwoWay	1	0	Uphill			Straight	0	40	Wet	Unknown	Lane	00
201800047347	Communal	0			TwoWay	2	0	Flat	0	1	Straight	0	67	Wet	Unknown	Lane	99
201800047348	Communal	0			TwoWay	3	0	Flat	0	2	Straight	26	133	Wet	Unknown	Lane	99
201800047349	Departamental	486			TwoWay	2	0	Flat	1	950	Straight	0	0	Wet	Unknown	Lane	99
201800047350	Communal	0			DividedHighway	2	0	Uphill	0	0	LeftCurve	0	83	Normal	Unknown	Lane	99
201800047351	Other	0			OneWay	2	Reserved	Flat	0	1	Straight	50	80	Normal	Unknown	Lane	99
201800047352	Communal	0			OneWay	1	0	Flat	0	100	Straight	0	0	Normal	Unknown	Lane	99
201800047353	Communal	0			OneWay	4	Reserved	Flat	0	1	Straight	0	140	Wet	Unknown	Lane	00
201800047354	Communal	0			TwoWay	2	Bike	Uphill			Straight	0	65	Normal	Unknown	Lane	99
201800047355	Other	0			OneWay	3	0	Flat			Straight	12	35	Normal	Unknown	Lane	99
201800047356	Communal	0			DividedHighway	4	0	Flat			RightCurve	10	100	Wet	Unknown	Lane	00
201800047357	Communal	0			TwoWay	2	0	Uphill			RightCurve	0	70	Normal	Unknown	Lane	99
201800047358	Communal	0			TwoWay	3	0	Flat			Straight	0	91	Normal	Unknown	Lane	99
201800047359	Communal	0			TwoWay	2	0	Uphill			Straight	0	64	Normal	Unknown	Lane	99
201800047360	Communal	0			TwoWay	2	0	Flat			Straight	0	60	Normal	Unknown	Lane	99
201800047361	Communal	0			TwoWay	2	0	Uphill			Straight	44	63	Normal	Unknown	Lane	99
201800047362	Communal	0			TwoWay	2	0	Uphill			Straight	0	89	Normal	Unknown	Sidewalk	99
201800047363	Departamental	306			OneWay	1	0	Flat	0	1	RightCurve	26	45	Normal	Interchange	Lane	99
201800047364	Communal	0			TwoWay	2	0	Uphill			Straight	0	60	Wet	Unknown	Sidewalk	99
201800047365	PublicParking	0			TwoWay	2	0	Flat			Straight	0	30	Wet	Unknown	Lane	99
201800047366	Communal	0			TwoWay	2	0	Flat	0	1	Straight	12	78	Wet	Unknown	Lane	00
201800047367	Communal	0			TwoWay	2	0	Flat			Straight	0	33	Wet	Unknown	Lane	00
201800047368	Other	0			TwoWay	0	0	Flat	0	1	Straight	0	0	Normal	Unknown	Lane	99
201800047369	Other	0			TwoWay	2	0	Uphill			LeftCurve	0	59	Wet	Unknown	Lane	00
201800047370	Communal	0			OneWay	2	0	Flat	670	0	Straight	5	30	Normal	Tunnel	Lane	99
201800047371	Communal				TwoWay	4	0	Uphill			LeftCurve	0	135	Wet	Unknown	Lane	00
201800047372	Communal	0			TwoWay	2	0	Flat			Straight	0	50	Wet	Unknown	Lane	99
201800047373	Communal	0			OneWay	1	0	Flat			Straight	0	30	Wet	Unknown	Lane	00
201800047374	Communal	0			OneWay	2	0	Flat	0	0	Straight	5	50	Normal	Tunnel	Lane	99
201800047375	Communal	0			OneWay	1	0	Flat			Straight	0	50	Wet	Unknown	Lane	03
201800047376	Communal	0			Unknown	1	0	Unknown	0	1	Unknown	0	100	Unknown	Unknown	Unknown	00
201800047377	Communal	0			TwoWay	3	0	Flat			Straight	0	105	Normal	Unknown	Lane	00
201800047378	Communal	0			TwoWay	2	0	Flat			Straight	0	100	Unknown	Unknown	Lane	99
201800047379	Communal	0			TwoWay	2	0	Flat	0	1	Straight	10	70	Wet	Unknown	Lane	99
201800047380	Communal	0			DividedHighway	2	0	Flat			Straight	0	84	Normal	Unknown	Lane	00
201800047381	Communal	0			TwoWay	2	0	Flat			Straight	0	71	Wet	Unknown	Lane	00
201800047382	Communal	0			Unknown	2	0	Flat			Straight	0	50	Normal	Unknown	Lane	99
201800047383	Communal	0			TwoWay	2	0	Flat			Straight	0	50	Wet	Unknown	Lane	99
201800047384	Communal	0			TwoWay	2	0	Flat			Straight	0	60	Normal	Unknown	Lane	00
201800047385	Communal				OneWay	1	0	Flat	0	0	Straight	0	0	Normal	Unknown	Lane	99
201800047386	Departamental	530			OneWay	2	0	Uphill	0	1	Straight	24	68	Normal	Unknown	Shoulder	99
201800047387	Communal	0			TwoWay	2	0	Flat	0	1	RightCurve	47	45	Normal	Unknown	Lane	03
201800047388	Communal	0			OneWay	1	0	BottomHill			Straight	0	32	Normal	Unknown	Lane	99
201800047389	Communal	0			OneWay	2	0	Uphill			S-Shape	0	85	Normal	Unknown	Lane	00
201800047390	Communal	0			OneWay	1	0	Flat			Straight	0	45	Normal	Unknown	Lane	99
201800047391	Communal	0			OneWay	2	0	Flat	0	1	Straight	35	92	Normal	Bridge	Sidewalk	00
201800047392	Communal				TwoWay	2	0	Flat			Straight	0	62	Normal	Unknown	Lane	99
201800047393	Communal	0			TwoWay	2	0	Flat	0	1	Straight	2	55	Normal	Unknown	Lane	99
201800047394	Communal	0			TwoWay	2	0	Flat			Straight	30	150	Normal	Unknown	Unknown	99
201800047395	Communal	0			OneWay	1	SeparatedBike	Uphill			LeftCurve	0	80	Ice	Unknown	Lane	00
201800047396	Communal	0			DividedHighway	2	0	Flat	0	1	Straight	6	61	Normal	Unknown	Unknown	99
201800047397	Communal	0			OneWay	1	0	Flat	0	1	Unknown	0	40	Normal	Unknown	Lane	99
201800047398	Communal	0			OneWay	1	0	Flat			Straight	0	0	Normal	Unknown	Lane	99
201800047399	Communal	0			TwoWay	2	0	Flat	0	1	Straight	0	80	Wet	Unknown	Lane	99
201800047400	Communal	0			OneWay	2	0	Flat	0	1	Straight	65	100	Wet	Unknown	Lane	99
201800047401	Communal	0			OneWay	2	0	Flat			Straight	0	60	Normal	Unknown	Lane	99
201800047402	Communal	0			TwoWay	2	0	Flat			Straight	0	130	Wet	Unknown	Lane	99
201800047403	Communal	0			TwoWay	2	Bike	Uphill	0	1	Straight	0	81	Wet	Unknown	Lane	03
201800047404	Communal	0			DividedHighway	1	0	Flat	0	1	Straight	0	79	Normal	PedestrianZone	Lane	03
201800047405	Communal	0			TwoWay	2	0	Flat			Straight	0	76	Normal	Unknown	Lane	99
201800047406	Communal	0			OneWay	1	0	Flat	0	1	Unknown	0	107	Normal	Unknown	Lane	99
201800047407	Communal	0			TwoWay	4	0	Flat	0	1	Straight	0	59	Normal	Tunnel	Lane	00
201800047408	Communal	0			DividedHighway	1	0	Uphill			Straight	0	25	Normal	Unknown	Lane	00
201800047409	Communal	0			OneWay	2	0	Flat			Straight	26	60	Wet	Railroad	Lane	99
201800047410	Communal	0			TwoWay	2	0	Uphill	0	1	Straight	8	50	Normal	Intersection	Lane	99
201800047411	Departamental	483			DividedHighway	0	0	Flat	3	100	Straight	0	65	Wet	Unknown	Shoulder	99
201800047412	Communal	0			OneWay	3	0	Flat	0	1	Straight	0	0	Wet	Unknown	Lane	00
201800047413	Communal	0			TwoWay	4	0	BottomHill			Straight	0	128	Normal	Unknown	Lane	99
201800047414	Communal	0			TwoWay	2	0	Flat			Straight	0	150	Normal	Unknown	Lane	00
201800047415	Communal	0			OneWay	2	0	Uphill			LeftCurve	0	35	Normal	Unknown	Lane	03
201800047416	Communal	0			OneWay	2	0	Flat	0	1	Straight	0	60	Normal	Unknown	Lane	99
201800047417	Communal	0			TwoWay	2	Bike	Flat			Straight	0	35	Normal	Unknown	Lane	99
201800047418	Communal	0			TwoWay	2	0	Flat			Straight	35	42	Normal	Unknown	Sidewalk	99
201800047419	Communal	0			OneWay	2	Reserved	Flat			Straight	0	70	Normal	Unknown	Lane	00
201800047420	Communal	0			TwoWay	2	0	Flat			Straight	47	45	Normal	Unknown	Lane	00
201800047421	Communal	0			OneWay	1	0	Flat	0	1	Straight	0	0	Normal	Unknown	Unknown	99
201800047422	PublicParking	0			Unknown	0	0	Flat			Unknown	0	0	Normal	Unknown	Sidewalk	99
201800047423	Communal	0			OneWay	1	0	Flat			Straight	0	0	Normal	Unknown	Lane	99
201800047424	Communal	0			TwoWay	2	0	Flat			Straight	0	0	Normal	Unknown	Lane	99
201800047425	Communal	0			TwoWay	4	0	Uphill			LeftCurve	11	137	Wet	Unknown	Lane	99
201800047426	Communal	0			TwoWay	2	SeparatedBike	Flat			Straight	0	63	Wet	Unknown	Lane	99
201800047427	Communal	0			OneWay	3	Reserved	Flat			LeftCurve	0	0	Wet	Unknown	Lane	99
201800047428	Communal	0			TwoWay	2	0	Flat			Straight	0	53	Normal	Unknown	Lane	99
201800047429	Communal	0			TwoWay	3	0	Flat			Straight	0	0	Normal	Unknown	Lane	00
201800047430	Communal	0			TwoWay	2	0	Flat	0	1	Straight	0	0	Normal	Unknown	Unknown	99
201800047431	Communal	0			TwoWay	2	0	Flat			Straight	0	83	Normal	Unknown	Lane	99
201800047432	Departamental	486			OneWay	4	Reserved	Flat	1	100	Straight	0	0	Normal	Unknown	Sidewalk	99
201800047433	Communal	0			TwoWay	1	0	Flat			Straight	0	62	Normal	Unknown	Lane	99
201800047434	Communal	0			OneWay	1	Reserved	Flat	0	1	Straight	0	0	Normal	Unknown	Lane	99
201800047435	Communal	0			OneWay	3	0	Flat			Straight	0	0	Wet	Unknown	Lane	99
201800047436	Communal				OneWay	3	Reserved	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047437	Communal				TwoWay	3	SeparatedBike	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800047438	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047439	Communal				VariableWayNumber	6	SeparatedBike	Flat	0	1	Straight			Wet	Intersection	Shoulder	00
201800047440	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047441	Communal				TwoWay	2	0	Flat	0	0	Straight			Wet	Unknown	Shoulder	00
201800047442	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047443	Communal				TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800047444	Communal				TwoWay	4	0	Flat	0	1	Straight			Normal	Intersection	Lane	00
201800047445	Unknown				OneWay	4	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047446	Departamental	433			Unknown	2	0	Flat	13	0	Straight			Normal	Unknown	Shoulder	00
201800047447	Communal				TwoWay	2	0	Flat	0	1	Straight	0	0	Wet	Unknown	Lane	99
201800047448	Communal				OneWay	7	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047449	Other				Unknown	0	0	Flat	0	1	Straight			Oil	Railroad	Shoulder	00
201800047450	Communal				TwoWay	3	SeparatedBike	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047451	Unknown				VariableWayNumber	4	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047452	Communal				OneWay	1	0	Uphill	0	0	Straight			Normal	Unknown	Lane	00
201800047453	Communal				OneWay	3	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047454	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047455	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Intersection	Shoulder	00
201800047456	Communal				OneWay	4	SeparatedBike	Flat	0	1	Straight			Normal	Unknown	Shoulder	00
201800047457	Communal				DividedHighway	1	0	Flat	48	0	Straight			Normal	Unknown	Shoulder	00
201800047458	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047459	Unknown				OneWay	2	Reserved	Uphill	0	1	RightCurve			Normal	Bridge	Shoulder	00
201800047460	Communal				TwoWay	5	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047461	Communal				TwoWay	3	Reserved	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047462	Communal				OneWay	3	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047463	Departamental	15			TwoWay	5	Reserved	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047464	Communal				TwoWay	2	0	Flat	0	1	Straight			Normal	Unknown	Shoulder	00
201800047465	Communal				OneWay	4	0	Flat	0	1	RightCurve			Normal	Unknown	Shoulder	00
201800047466	Communal				OneWay	3	Reserved	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047467	Communal				TwoWay	2	0	Flat	0	0	Straight			Normal	Unknown	Shoulder	00
201800047468	Communal				OneWay	2	Reserved	Flat	0	0	Straight			Normal	Unknown	EmergencyShoulder	00
201800047469	Communal				TwoWay	2	0	Flat	0	0	RightCurve			Normal	Unknown	Shoulder	00
201800047470	Communal				TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800047471	Communal				DividedHighway	2	0	Uphill	0	0	RightCurve			Wet	Unknown	Shoulder	00
201800047472	Communal				TwoWay	3	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
